Index,Return,Date
4318,0.112121118531228,04-Feb-2017 11:39:26
4319,0.523361710353676,05-Feb-2017 22:21:22
4320,0.233301542945341,07-Feb-2017 09:03:19
4321,0.983741184234255,08-Feb-2017 19:45:15
4322,0.698531693949889,10-Feb-2017 06:27:11
4323,-0.0955201110050652,11-Feb-2017 17:09:08
4324,0.93218424441055,13-Feb-2017 03:51:04
4325,0.123861682388515,14-Feb-2017 14:33:01
4326,-0.180690291938568,16-Feb-2017 01:14:57
4327,-0.184463449478756,17-Feb-2017 11:56:54
4328,-0.0707761506088644,18-Feb-2017 22:38:50
4329,0.243187010917367,20-Feb-2017 09:20:47
4330,-0.352032354234311,21-Feb-2017 20:02:43
4331,-0.793155568425696,23-Feb-2017 06:44:40
4332,-0.258214332096429,24-Feb-2017 17:26:36
4333,-0.209856318318558,26-Feb-2017 04:08:33
4334,-0.129638112663955,27-Feb-2017 14:50:29
4335,1.25073997219634,01-Mar-2017 01:32:25
4336,-0.816955391120366,02-Mar-2017 12:14:22
4337,0.294523652048007,03-Mar-2017 22:56:18
4338,0.258950995337237,05-Mar-2017 09:38:15
4339,-0.0295059851779911,06-Mar-2017 20:20:11
4340,-0.32171421937246,08-Mar-2017 07:02:08
4341,0.597388228879936,09-Mar-2017 17:44:04
4342,-0.317358313749239,11-Mar-2017 04:26:01
4343,0.0312648570504948,12-Mar-2017 15:07:57
4344,0.258385178438836,14-Mar-2017 01:49:54
4345,0.20415247642962,15-Mar-2017 12:31:50
4346,0.238236049030682,16-Mar-2017 23:13:47
4347,-0.357563024002339,18-Mar-2017 09:55:43
4348,-0.0744329404252397,19-Mar-2017 20:37:39
4349,-1.57258342640478,21-Mar-2017 07:19:36
4350,0.412552702756663,22-Mar-2017 18:01:32
4351,0.793966566678606,24-Mar-2017 04:43:29
4352,-0.118255427982739,25-Mar-2017 15:25:25
4353,1.28806486074158,27-Mar-2017 02:07:22
4354,0.894424867283838,28-Mar-2017 12:49:18
4355,0.385740045764393,29-Mar-2017 23:31:15
4356,-0.532269372871319,31-Mar-2017 10:13:11
4357,0.132911226352128,01-Apr-2017 20:55:08
4358,-0.274528017285469,03-Apr-2017 07:37:04
4359,0.33410806285854,04-Apr-2017 18:19:01
4360,-0.33923562258007,06-Apr-2017 05:00:57
4361,0.105816226821354,07-Apr-2017 15:42:53
4362,0.856025451843223,09-Apr-2017 02:24:50
4363,0.276974096599325,10-Apr-2017 13:06:46
4364,0.0792392611806747,11-Apr-2017 23:48:43
4365,-0.745951885824425,13-Apr-2017 10:30:39
4366,-0.907340091194087,14-Apr-2017 21:12:36
4367,-0.561826707650503,16-Apr-2017 07:54:32
4368,0.299343084672365,17-Apr-2017 18:36:29
4369,0.560152127367708,19-Apr-2017 05:18:25
4370,0.30189103815168,20-Apr-2017 16:00:22
4371,0.682298612204235,22-Apr-2017 02:42:18
4372,0.160561153351146,23-Apr-2017 13:24:15
4373,0.0438998054395512,25-Apr-2017 00:06:11
4374,0.543746210492557,26-Apr-2017 10:48:07
4375,-0.100782756177686,27-Apr-2017 21:30:04
4376,-0.981204712290129,29-Apr-2017 08:12:00
4377,-0.270206775829962,30-Apr-2017 18:53:57
4378,-0.679586064418025,02-May-2017 05:35:53
4379,0.585947517801877,03-May-2017 16:17:50
4380,-0.529427074598132,05-May-2017 02:59:46
4381,0.606046951409844,06-May-2017 13:41:43
4382,0.0493445038561191,08-May-2017 00:23:39
4383,-0.706775398061765,09-May-2017 11:05:36
4384,0.025695271784798,10-May-2017 21:47:32
4385,0.207035770337249,12-May-2017 08:29:29
4386,-1.10859211229322,13-May-2017 19:11:25
4387,-0.827824137268429,15-May-2017 05:53:21
4388,-0.190130666349653,16-May-2017 16:35:18
4389,0.76184064919893,18-May-2017 03:17:14
4390,-0.190783477528988,19-May-2017 13:59:11
4391,0.152652504029049,21-May-2017 00:41:07
4392,0.356446616255823,22-May-2017 11:23:04
4393,-0.656772419327822,23-May-2017 22:05:00
4394,-0.778446639063013,25-May-2017 08:46:57
4395,0.18905571823602,26-May-2017 19:28:53
4396,0.117110702700884,28-May-2017 06:10:50
4397,0.235546703860656,29-May-2017 16:52:46
4398,0.867594051559983,31-May-2017 03:34:43
4399,-0.575245375794786,01-Jun-2017 14:16:39
4400,-1.53035454594832,03-Jun-2017 00:58:35
4401,-0.00529003295017816,04-Jun-2017 11:40:32
4402,0.165727608957233,05-Jun-2017 22:22:28
4403,0.0211320201159992,07-Jun-2017 09:04:25
4404,1.65933982521,08-Jun-2017 19:46:21
4405,1.0528516048117,10-Jun-2017 06:28:18
4406,-1.21928037719012,11-Jun-2017 17:10:14
4407,0.187217135165163,13-Jun-2017 03:52:11
4408,0.538902001773067,14-Jun-2017 14:34:07
4409,-0.828552037262398,16-Jun-2017 01:16:04
4410,-1.60380938120745,17-Jun-2017 11:58:00
4411,0.708776571753233,18-Jun-2017 22:39:57
4412,0.173349528668609,20-Jun-2017 09:21:53
4413,0.0752055881761748,21-Jun-2017 20:03:49
4414,-0.104946483343582,23-Jun-2017 06:45:46
4415,0.723636294683416,24-Jun-2017 17:27:42
4416,1.07830626741716,26-Jun-2017 04:09:39
4417,-1.67427559716948,27-Jun-2017 14:51:35
4418,-0.648783618860804,29-Jun-2017 01:33:32
4419,1.73176997561004,30-Jun-2017 12:15:28
4420,-0.355067891175942,01-Jul-2017 22:57:25
4421,-0.0781107676788295,03-Jul-2017 09:39:21
4422,-0.963151420688746,04-Jul-2017 20:21:18
4423,0.364015184724664,06-Jul-2017 07:03:14
4424,0.0785799779677632,07-Jul-2017 17:45:11
4425,-0.966447033471418,09-Jul-2017 04:27:07
4426,1.104247670078,10-Jul-2017 15:09:03
4427,0.492098702288679,12-Jul-2017 01:51:00
4428,-0.166659719058515,13-Jul-2017 12:32:56
4429,-1.19027348386975,14-Jul-2017 23:14:53
4430,0.782878823385147,16-Jul-2017 09:56:49
4431,0.51158847037982,17-Jul-2017 20:38:46
4432,-0.673969549072773,19-Jul-2017 07:20:42
4433,-0.608187159427764,20-Jul-2017 18:02:39
4434,0.674571304286609,22-Jul-2017 04:44:35
4435,0.869328778760625,23-Jul-2017 15:26:32
4436,0.145306942824064,25-Jul-2017 02:08:28
4437,-1.43111125964985,26-Jul-2017 12:50:25
4438,0.311646401733334,27-Jul-2017 23:32:21
4439,0.901420959552013,29-Jul-2017 10:14:17
4440,-0.489723757904592,30-Jul-2017 20:56:14
4441,-0.158547983418345,01-Aug-2017 07:38:10
4442,-0.253149218229076,02-Aug-2017 18:20:07
4443,0.922210762372444,04-Aug-2017 05:02:03
4444,-0.517484149603042,05-Aug-2017 15:44:00
4445,0.380562440705923,07-Aug-2017 02:25:56
4446,-0.0832907050750009,08-Aug-2017 13:07:53
4447,-1.18387631511325,09-Aug-2017 23:49:49
4448,0.653038687697283,11-Aug-2017 10:31:46
4449,0.471803343638477,12-Aug-2017 21:13:42
4450,0.478231074888669,14-Aug-2017 07:55:39
4451,-0.102036486534907,15-Aug-2017 18:37:35
4452,-0.556990184694683,17-Aug-2017 05:19:31
4453,-0.369567147944494,18-Aug-2017 16:01:28
4454,0.421753767593103,20-Aug-2017 02:43:24
4455,-0.224594246468612,21-Aug-2017 13:25:21
4456,0.144561923445785,23-Aug-2017 00:07:17
4457,-0.0278534593659785,24-Aug-2017 10:49:14
4458,-0.593691184515244,25-Aug-2017 21:31:10
